"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"ENSG00000050130",262.563666649162,0.586881901603657,0.151115147532445,3.88367355084406,0.000102890030036316,0.0368650855037638,"JKAMP"
"ENSG00000050730",21.3365629634418,1.4102492795551,0.368772430788926,3.82417220435407,0.000131212186148569,0.0413339635192272,"TNIP3"
"ENSG00000070190",245.658377202673,0.563865973602215,0.130501390594154,4.32076601663027,1.55488482342427e-05,0.0162699260711057,"DAPP1"
"ENSG00000100003",136.211765312622,-0.609529093362685,0.154965731378775,-3.93331537198276,8.37821968217757e-05,0.0337020874829225,"SEC14L2"
"ENSG00000102755",14.1373179865085,-1.96475739159952,0.474005519162246,-4.1450095245136,3.39799586028479e-05,0.0218521231837022,"FLT1"
"ENSG00000102781",159.408559531059,0.753365176763928,0.200917744593153,3.74961991679455,0.000177102792894477,0.0445372467151722,"KATNAL1"
"ENSG00000113088",1129.32608284655,1.02898748667929,0.278205180297425,3.69866400610951,0.000216737284208616,0.0447410996575357,"GZMK"
"ENSG00000116815",152.200205209182,0.79499639752647,0.181205842290592,4.38725588246524,1.14789715893264e-05,0.0137272101677502,"CD58"
"ENSG00000117322",45.9775021183228,-1.03703472143379,0.228928059327233,-4.52995899446051,5.89951354197633e-06,0.0102044273923109,"CR2"
"ENSG00000121858",651.90603489954,0.686593124298673,0.181762546440747,3.77741805307782,0.000158462619247555,0.0427900188942349,"TNFSF10"
"ENSG00000123595",163.398846338718,0.643512128368428,0.15203348767145,4.23269990200502,2.3090252017172e-05,0.0194110660478005,"RAB9A"
"ENSG00000130508",8.75895907007567,-1.88822831643805,0.51097346656675,-3.69535492542329,0.000219579831613212,0.0447410996575357,"PXDN"
"ENSG00000131981",111.86659430764,1.07252567338021,0.244014893954014,4.39532872768959,1.10605243603368e-05,0.0137272101677502,"LGALS3"
"ENSG00000132613",20.9390873893468,-1.35082414158371,0.346020186615515,-3.90388825229059,9.46595008756581e-05,0.0360179400831879,"MTSS2"
"ENSG00000132646",292.895766169561,0.614952697831658,0.159720571741015,3.8501784155193,0.000118031812934403,0.0387468355323093,"PCNA"
"ENSG00000133574",3721.51427025726,0.564953347944197,0.148535104540854,3.80350052393714,0.000142665691700643,0.0413339635192272,"GIMAP4"
"ENSG00000136068",1255.42386638847,-0.674443266025495,0.173724564359174,-3.88225619395476,0.000103491758372769,0.0368650855037638,"FLNB"
"ENSG00000136161",295.95207155462,0.743094014347512,0.187139193645128,3.97080910670503,7.16289559270145e-05,0.0324111345981102,"RCBTB2"
"ENSG00000139679",1376.47121518345,0.93210816372538,0.215307681452536,4.32919140384159,1.49657821181013e-05,0.0162699260711057,"LPAR6"
"ENSG00000141252",540.996325935097,-0.666224384034344,0.1667833729932,-3.99454916924786,6.48174695880087e-05,0.0310049735954983,"VPS53"
"ENSG00000146021",357.54156243193,-0.601043624978304,0.149763641078612,-4.01328133216801,5.98804738260497e-05,0.0303793603877492,"KLHL3"
"ENSG00000148841",272.597502843342,-0.766225888612007,0.181246195074234,-4.22754192604253,2.3625816182663e-05,0.0194110660478005,"ITPRIP"
"ENSG00000148842",266.962993250792,-0.606155439969292,0.154415970007401,-3.92547117982836,8.65601339007088e-05,0.0337020874829225,"CNNM2"
"ENSG00000154451",3309.16542651677,0.765480799765261,0.159040021400102,4.81313315369544,1.48582218633343e-06,0.00497512700871887,"GBP5"
"ENSG00000157657",12.6862654835307,-1.40611835233178,0.379850096924718,-3.70177173499696,0.0002140991944288,0.0447410996575357,"ZNF618"
"ENSG00000160791",264.81942228028,0.936597870934504,0.201566890397342,4.64658590053268,3.37473642401787e-06,0.00941663953515118,"CCR5"
"ENSG00000163171",547.001287788467,0.598959247049946,0.14438049758436,4.14847750957485,3.34693720469531e-05,0.0218521231837022,"CDC42EP3"
"ENSG00000163520",25.1920496665601,-2.33326118952321,0.604970984854775,-3.85681503400253,0.000114874019801666,0.03846441679039,"FBLN2"
"ENSG00000164117",165.983785701583,0.582322167096698,0.153968589661229,3.78208417949375,0.000155520747594478,0.0427900188942349,"FBXO8"
"ENSG00000165821",35.8464086390099,-0.903732210201521,0.214115937244889,-4.22076105977998,2.43478907540205e-05,0.0194110660478005,"SALL2"
"ENSG00000166483",115.382685418909,0.646839683752739,0.170105317978792,3.80258354905392,0.000143194951864483,0.0413339635192272,"WEE1"
"ENSG00000168066",2420.336081264,-0.554621327166438,0.149745597862321,-3.7037571393342,0.000212429640695568,0.0447410996575357,"SF1"
"ENSG00000169019",149.440730262165,0.66321928462705,0.179598481114712,3.69278893958708,0.000221808103665958,0.0447410996575357,"COMMD8"
"ENSG00000169855",22.4212097369693,-2.68612691676499,0.419584784199599,-6.40186922385437,1.53486110746925e-10,1.28483223306251e-06,"ROBO1"
"ENSG00000170903",248.015902718948,0.525851374903332,0.130442347085415,4.03129341546575,5.54707411425131e-05,0.029064318654859,"MSANTD4"
"ENSG00000172586",129.995525878096,0.603887554692202,0.14557234950715,4.1483671640715,3.34855052004024e-05,0.0218521231837022,"CHCHD1"
"ENSG00000172985",65.7333136875879,-1.25385920408475,0.277573160784673,-4.51722061506309,6.26566163100147e-06,0.0102044273923109,"SH3RF3"
"ENSG00000174807",21.5534214203727,-1.765895016886,0.469109652355118,-3.76435447026192,0.000166979879704367,0.0433048659972483,"CD248"
"ENSG00000177465",20.2190650417428,1.05343094543624,0.276551931997607,3.80916140352749,0.000139438915630389,0.0413339635192272,"ACOT4"
"ENSG00000180422",31.7327398406468,-1.29922150026023,0.292991741301057,-4.43432806157239,9.23598954632207e-06,0.0128857447487103,"LINC00304"
"ENSG00000183735",342.786777398509,0.756922746427241,0.167404969559243,4.52150702825685,6.14009209240712e-06,0.0102044273923109,"TBK1"
"ENSG00000184083",133.155261451748,-0.558443687475453,0.144384692963285,-3.86774855432533,0.000109844843337484,0.0375310687174725,"FAM120C"
"ENSG00000184205",956.432200811413,-0.684985333410613,0.177072841575828,-3.86838166324496,0.000109560084455837,0.0375310687174725,"TSPYL2"
"ENSG00000185950",448.31224818725,-0.875803280996691,0.222881523811145,-3.92945662799213,8.5138030727918e-05,0.0337020874829225,"IRS2"
"ENSG00000186462",121.966839335237,0.729556370894483,0.195409808630771,3.73346852958128,0.000188860801229436,0.0445372467151722,"NAP1L2"
"ENSG00000187210",85.1879109489629,0.856123963245267,0.201407531015739,4.25070482184882,2.13098859274674e-05,0.0194110660478005,"GCNT1"
"ENSG00000196126",66.0535753468536,1.812883156278,0.359862031778175,5.03771722546016,4.71116754591009e-07,0.00197185917634067,"HLA-DRB1"
"ENSG00000196782",44.1833061366463,-1.07969935300742,0.263557979608953,-4.09662934360551,4.19209305807262e-05,0.0250657221350899,"MAML3"
"ENSG00000197558",24.7994306438964,-1.21807227303298,0.308209033071129,-3.95209790217886,7.74690320861853e-05,0.0337020874829225,"SSPOP"
"ENSG00000198046",23.3273453621981,-1.43735123694665,0.376763954984874,-3.81499137040419,0.000136187692677454,0.0413339635192272,"ZNF667"
"ENSG00000200463",293.258927333847,1.54656383248409,0.41702627836404,3.70855246472988,0.000208447474315432,0.0447410996575357,"SNORD118"
"ENSG00000201403",9.19913621595167,3.71510066884469,1.00375382891358,3.70120697110144,0.000214576358377375,0.0447410996575357,"SNORD14B"
"ENSG00000202363",39.4551460841428,3.81559765104564,0.955049516594275,3.99518306092876,6.46442838536575e-05,0.0310049735954983,"SNORA62"
"ENSG00000206932",13.2947680225595,2.05569564146564,0.552158414740877,3.72301786332526,0.000196855588156895,0.0445372467151722,"RNU6-4P"
"ENSG00000207357",13.2947680225595,2.05569564146564,0.552158414740877,3.72301786332526,0.000196855588156895,0.0445372467151722,"RNU6-2"
"ENSG00000207507",13.2947680225595,2.05569564146564,0.552158414740877,3.72301786332526,0.000196855588156895,0.0445372467151722,"RNU6-9"
"ENSG00000213058",77.0884737196051,-9.35177513599776,1.7850957452904,-5.23880870853592,1.61616450647167e-07,0.000901927538911623,""
"ENSG00000221890",75.1737172869703,-1.01395477688422,0.23716668328853,-4.2752833695898,1.90894338132537e-05,0.0187997235824408,"NPTXR"
"ENSG00000223336",50.1726170348858,1.87309884604546,0.4513547763852,4.14994798780395,3.32550831429718e-05,0.0218521231837022,"RNU2-6P"
"ENSG00000224114",179.538179355447,-7.75655899261567,1.12134358871526,-6.91720099947461,4.60654283938627e-12,7.7122740217005e-08,""
"ENSG00000226958",158.313590600421,7.40265771701673,1.60893598101363,4.60096473966171,4.20538619576908e-06,0.0100580822413666,"ENSG00000226958"
"ENSG00000233093",90.6120753232043,0.922522334043256,0.223011884821422,4.13665098961865,3.52411495615792e-05,0.0218521231837022,"LINC00892"
"ENSG00000235128",13.3631426806089,-1.62010656657531,0.432824360265101,-3.7431039361625,0.000181761001071706,0.0445372467151722,""
"ENSG00000235408",60.0640099407465,1.87595869979256,0.4764615857361,3.93727166250838,8.24132897126013e-05,0.0337020874829225,"SNORA71B"
"ENSG00000242110",76.4099988833181,0.603118444815364,0.162676493990502,3.70747137475545,0.00020933907056535,0.0447410996575357,"AMACR"
"ENSG00000243749",170.843420417344,0.694216981383799,0.185868890167564,3.73498211969712,0.000187728524779785,0.0445372467151722,"TMEM35B"
"ENSG00000244734",27.2249990653827,2.40460277604482,0.643303678806328,3.73789682115085,0.000185566065880612,0.0445372467151722,"HBB"
"ENSG00000252213",41.2628202040402,1.63646468938758,0.434769041546732,3.76398623868366,0.000167226090189565,0.0433048659972483,"SNORA74D"
"ENSG00000252310",48.1895385808608,1.90526009493357,0.504041884216127,3.77996383752232,0.000156851138114966,0.0427900188942349,"ENSG00000252310"
"ENSG00000254681",178.997336723239,-2.33507022653839,0.58729392007355,-3.97598229221572,7.00893409421388e-05,0.0324111345981102,"PKD1P5"
"ENSG00000255168",198.305555669392,-0.93557874077431,0.247325833681805,-3.78277807395555,0.000155087681025269,0.0427900188942349,"ENSG00000255168"
"ENSG00000257923",421.995578497924,-0.600666754856984,0.163416009006694,-3.67569100792555,0.000237206486371293,0.0472775118431926,"CUX1"
"ENSG00000259151",39.9109623411767,-1.12070629447128,0.277744758957154,-4.03502229413503,5.45971133024537e-05,0.029064318654859,"CAP2P1"
"ENSG00000260060",27.890076469405,-1.53399336838244,0.402464692237592,-3.81149799713824,0.000138127175058815,0.0413339635192272,""
"ENSG00000266946",34.6989788174833,-1.17712896720611,0.289389862849115,-4.06762336322697,4.7495065861738e-05,0.0274193928502489,"MRPL37P1"
"ENSG00000272055",13.2947680225595,2.05569564146564,0.552158414740877,3.72301786332526,0.000196855588156895,0.0445372467151722,"RNU6-6P"
