"","MM.purple","padj.MM.purple"
"N_MPZL1",-0.322690040119062,0.0164299560862981
"N_ZC3HAV1",0.820775829179488,1.88041481428454e-23
"N_CNP",0.850928401831996,6.49322261388569e-27
"N_AIM2",0.645532388278455,2.49040356286445e-11
"N_FAM46C",0.414911408370619,0.000477758676828885
"N_RNU4-2",-0.308791779824326,0.0245209029517839
"N_PCGF5",0.810279177384869,2.18952823110084e-22
"N_RHBDF2",0.638134762788088,5.36209173100075e-11
"N_LYSMD2",0.658511956583309,5.93267002039977e-12
"N_HLA-B",0.344438677972121,0.0081675428502035
"N_GCH1",0.715821178466125,4.39107611403127e-15
"N_AC023355.1",-0.287345105724717,0.0435939254245686
"N_TTC21A",0.747814434689467,3.44923446429735e-17
"N_TIMM10",0.82767638797558,3.53253052145799e-24
"N_PARP9",0.899774087662484,1.36764392204166e-34
"N_LY75",-0.37067003222781,0.00316244700198268
"N_SCARB2",0.751851100559026,1.78958624274142e-17
"N_HLA-DOB",0.390731797746533,0.00138973537246802
"N_MX2",0.749135638329096,2.811693309373e-17
"N_AL136295.5",0.70776914597963,1.3352882803692e-14
"N_PRDM1",0.411159514829847,0.000570027990953248
"N_CYSLTR1",0.648048278189621,1.89759656120859e-11
"N_CD300A",0.306745035641275,0.0259897596799305
"N_B2M",0.305005949285835,0.0273972189115293
"N_AC099343.3",0.570874984111866,2.68256861258737e-08
"N_RIN2",0.703468665833993,2.40214969602529e-14
"N_SNORA37",-0.439834216818099,0.000142886934964614
"N_PHF11",0.86793264498743,3.16052169729641e-29
"N_IRF5",0.865598210710455,6.82010577209184e-29
"N_SNORD3C",-0.286217670496501,0.0447271971800465
"N_NLRC5",0.725220148041576,1.13362099118912e-15
"N_SNORA8",-0.35330730985639,0.0059984085352912
"N_GPR65",0.447568017551389,9.49815887173112e-05
"N_NFKBIE",0.498035698252974,5.02423726551359e-06
"N_APMAP",-0.413814524032873,0.000501974522441752
"N_STX11",0.331061444962046,0.0125964876711998
"N_SNORD94",-0.383874726308681,0.00184197745595319
"N_HLA-DMA",0.283164024568993,0.0481254108426568
"N_DISC1",0.665805195526452,2.59113679806468e-12
"N_LINC00958",-0.292104621607561,0.0387020912553253
"N_U62317.5",0.609655291668958,8.90828616812522e-10
"N_FCGR2B",0.41906238355025,0.0003940945144223
"N_LHFPL2",0.836442375312347,3.57425704617138e-25
"N_BTN3A3",0.738078417196178,1.62855969743704e-16
"N_APOL3",0.383476746639658,0.00187204048589226
"N_PSME2",0.842264321475211,7.51705284522437e-26
"N_RNF144A",0.690419081383104,1.30848029037065e-13
"N_EXOC3L1",0.830784818063976,1.57894799973086e-24
"N_AC136475.9",0.484552080045894,1.14855574684396e-05
"N_SKI",-0.355532938710676,0.00554676072511484
"N_RNU1-1",-0.289240712571282,0.041486761382632
"N_RNU1-28P",-0.289240712571282,0.041486761382632
"N_RNU1-3",-0.289240712571282,0.041486761382632
"N_RNVU1-18",-0.289240712571282,0.041486761382632
"N_FBXO39",0.848645610078381,1.23667502519122e-26
"N_DUT",-0.339799237656848,0.00954465582969687
"N_GAPT",0.486628801951132,1.02148004317455e-05
"N_NRIR",0.863712795109794,1.24934540072761e-28
"N_PTP4A1",0.548726896063533,1.49180865328024e-07
"N_AC011933.2",0.287423337279944,0.0435047785622524
"N_RNF13",0.307754947401647,0.0252823653416141
"N_CD300LB",0.361874708956107,0.00440051582005661
"N_APOL1",0.759857216560869,4.67210395018848e-18
"N_SNHG12",-0.284134132223511,0.0469995514597589
"N_PDE4DIP",-0.311880960825406,0.0223615278589349
"N_PSTPIP2",0.483895390967728,1.19146272297719e-05
"N_SNORA20",-0.364444914733407,0.00402596583048121
"N_PRRG4",0.321610125490476,0.0169714366609187
"N_FANCA",0.76811757923327,1.07713134127201e-18
"N_SNORA2C",-0.340066149297618,0.00945103815354286
"N_AP5B1",0.336199393366149,0.0107016038145452
"N_PLEC",-0.315441584283209,0.0201986457479055
"N_LINC02207",-0.295072843960386,0.0357736505461548
"N_GIMAP2",0.646120274328282,2.34140569406516e-11
"N_CD68",0.391411590390948,0.00135269819014867
"N_SSB",0.509795125321374,2.3583978292899e-06
"N_LIMK1",0.317855487766356,0.0189075627022516
"N_RFX2",-0.351486329822148,0.00635253186648617
"N_TGM3",-0.291155357052285,0.0397450747257305
"N_SELL",0.402328230116697,0.000850143007399168
"N_ZNF185",-0.32075035425468,0.0173845110368164
"N_PTPN22",0.431372769069107,0.000217195107221636
"N_CEBPA",-0.345876052646988,0.00772897665162717
"N_RHOC",0.361464788423229,0.00446613495621587
"N_SIGLEC10",-0.390717851092882,0.00138973537246802
"N_TRIM6",0.730944876895622,4.77328057161689e-16
"N_LCP2",0.326474655054427,0.014579884645803
"N_SLC7A7",-0.319169307502285,0.0181998438462113
"N_TOR1B",0.793615430908591,8.0468022319019e-21
"N_ZNF316",-0.346800861583819,0.00749544368519822
"N_ODF3B",0.745295740865629,5.20162550969877e-17
"N_FMNL2",0.576984102585163,1.64213085469909e-08
"N_NMI",0.7151734894729,4.80521790758385e-15
"N_LPAR6",0.525121241414228,8.35942596438319e-07
"N_4-Sep",0.790713849377703,1.44597133736443e-20
"N_GBP6",0.733063658031834,3.48656650680547e-16
"N_CYB561",0.643775721530239,3.01001477514565e-11
"N_AC092803.2",0.413372541361761,0.000512063887228082
"N_TMEM140",0.624351840556034,2.16555213995886e-10
"N_PDE4B",0.289231776475862,0.041486761382632
"N_TRIM21",0.634062254780746,8.19242662433945e-11
"N_HRK",-0.292873609238852,0.0379443721570747
"N_RIPK2",0.66749074565057,2.13361592089713e-12
"N_GTF2IP4",-0.364402562926082,0.00402921072202064
"N_PPM1F",-0.359295296572529,0.00484350205332007
"N_ACOT9",0.783560558714278,5.92982986329414e-20
"N_TSPO",-0.461558693528921,4.44591981087875e-05
"N_NUB1",0.92960764297293,1.4935412686656e-41
"N_HIST1H2AC",0.331496253322718,0.0124344452570612
"N_OR52K3P",0.632225655971057,9.87939150953443e-11
"N_TRAFD1",0.837860263351837,2.49215161105566e-25
"N_AC107068.1",-0.320945275415141,0.0172703086917313
"N_TTC26",0.631436602360327,1.06985791301448e-10
"N_RF00019",-0.299270275926164,0.0319464394707301
"N_SCO2",0.613055241619757,6.48704797246188e-10
"N_FAM46A",0.843871332167122,4.89529839956154e-26
"N_CEACAM1",0.768416951244828,1.02409355681443e-18
"N_GBP1P1",0.858798683979905,5.85980152505222e-28
"N_ZNF91",-0.32888003281878,0.0135454654763471
"N_C1GALT1",0.744921039568389,5.51035595027049e-17
"N_KIAA1958",0.797964582172488,3.30406772643998e-21
"N_CHMP5",0.768813953852674,9.56139591800355e-19
"N_WHRN",0.298452400399456,0.0327266728725048
"N_SHISA5",0.885104503870184,6.2497152915279e-32
"N_OLAH",-0.422512653543886,0.000332276041273833
"N_CYP1B1",-0.350806696486307,0.00651687634146011
"N_STAT1",0.886289017030828,3.92218024396979e-32
"N_SNORD17",-0.396268127097011,0.00110740577272258
"N_RARRES3",0.680192918467573,4.68614779713678e-13
"N_SNORA53",-0.281924903829047,0.049591383829036
"N_SNORA3A",-0.322714845139194,0.0164272348326694
"N_COL9A3",-0.349206223740792,0.00689396635555123
"N_CASP1",0.563587836547212,4.79604630736335e-08
"N_APOL2",0.659940842309471,5.07557761355447e-12
"N_KPTN",0.825596303340143,5.94530501529237e-24
"N_APOBEC3C",0.460784898810476,4.60924182044463e-05
"N_SNORA74B",-0.3707519418868,0.0031599342056767
"N_NBN",0.609006252222644,9.45915058270843e-10
"N_SNORA10",-0.325535425335644,0.0150466011073986
"N_HIF1A",0.283548275713838,0.0477072393569456
"N_MAD2L1BP",0.861890186549123,2.24400851237147e-28
"N_PTGES3P1",0.606182122186985,1.22410428731847e-09
"N_NUAK2",0.281550631427346,0.0499530333800032
"N_DNAJC15",0.51130154150079,2.13646501406952e-06
"N_ITGB4",-0.425937462649158,0.000283189932873303
"N_SERPINB9P1",0.485885078317222,1.06388719450947e-05
"N_FAS",0.440231110376702,0.000140199026019391
"N_CBX6",0.436064826221313,0.000173023156959036
"N_CBWD6",0.352419422274917,0.00616161039121175
"N_MLXIP",-0.550609414888212,1.30012479973413e-07
"N_KLHDC7B",0.808253295551508,3.47498903024481e-22
"N_AC012368.1",0.315749216708897,0.0200425020788629
"N_PHACTR2",0.694478592909524,7.85251841166333e-14
"N_TICAM2",0.321694741967299,0.0169563260494684
"N_OAT",-0.293150908004757,0.0377394098377497
"N_SNORA49",-0.383394366838319,0.00187493095711042
"N_ATP13A3",-0.401985806004917,0.000863500972820214
"N_CASP7",0.282048921195367,0.0495208122509077
"N_GLRX",0.575264041952333,1.88114351517285e-08
"N_RNF138",0.388595234354457,0.00151317736459453
"N_ERP29",0.620486981430937,3.14839432494778e-10
"N_PDE9A",0.706710505600949,1.54300799527438e-14
"N_TIFA",0.571633455779487,2.52159588974433e-08
"N_SPOCK2",-0.310626111003823,0.0232616661673715
"N_PDCD1LG2",0.602798002554792,1.67467073583801e-09
"N_MAST3",-0.285812425939929,0.0452075725372299
"N_ANGPT1",-0.299194829460125,0.0320104343077706
"N_KLHDC8B",0.317027284268828,0.0193242976045749
"N_ATOH8",-0.336772572712297,0.0105418956825149
"N_ERO1A",-0.512880142781353,1.92855409174899e-06
"N_PCK2",0.621244282375261,2.92556168876271e-10
"N_TMSB4X",0.306873777225752,0.0259374272835449
"N_ANXA5",0.303424359899887,0.0285638001734669
"N_SP140L",0.812740177040406,1.26160696581312e-22
"N_GCNT2",0.305488460061443,0.0269830414799488
"N_RERE",0.323964588071342,0.0158117188076821
"N_IMPA2",-0.323232615973431,0.0161447833599377
"N_TMEM62",0.840009833809533,1.40068194811915e-25
"N_DAPP1",0.663728817269339,3.30128246232428e-12
"N_WARS",0.458448077825559,5.2574547997089e-05
"N_SORT1",0.367531160108336,0.0035762129781055
"N_C5orf56",0.902840310251269,3.48227759410454e-35
"N_MFSD9",0.313632656385694,0.0213584011259471
"N_H1F0",0.306741900908844,0.0259897596799305
"N_SMARCD3",0.355098641373952,0.00561668660299406
"N_RMI2",0.718486564077639,3.00950138622553e-15
"N_TAP1",0.752471520270493,1.63146913169187e-17
"N_SNORA21",-0.317585323006599,0.0190387946374997
"N_BTN3A1",0.767086324266558,1.2963885585193e-18
"N_MPRIP",-0.37275370136778,0.00292237423048506
"N_BTN3A2",0.521216350071032,1.09770821225552e-06
"N_MFSD12",0.49101418456893,7.84147590273309e-06
"N_USPL1",0.566911514993367,3.69053177653504e-08
"N_PTPRN2",0.377499593231966,0.00240331566082949
"N_AEN",0.421873812338279,0.00034217918381482
"N_APOBEC3G",0.842875292638479,6.41363184176378e-26
"N_SNHG7",-0.450078780444312,8.33363020969602e-05
"N_STOM",0.42811421076158,0.000254333686775116
"N_BRI3",0.291762557812734,0.0390358781230377
"N_DRAP1",0.884455729221946,8.00464123990711e-32
"N_BMPR2",0.503325426025447,3.58549637936423e-06
"N_ZC3H12A",0.288718177666489,0.0420642068493198
"N_GTF2B",0.300212630018518,0.0311673596654773
"N_NOD1",0.810883980960373,1.91368206855549e-22
"N_PRKDC",-0.56224107839095,5.32192704755597e-08
"N_PPCDC",0.291883529875133,0.0388985535982407
"N_BTN2A2",0.746681698249746,4.14985067863293e-17
"N_APOBEC3F",0.626795909382086,1.70565780354874e-10
"N_BRCA2",0.785897136706607,3.78320250123518e-20
"N_AGPAT3",0.356370613750045,0.00536891250333536
"N_FFAR3",0.487974749282295,9.39880373892466e-06
"N_AC083862.2",0.444734761809458,0.000110133967390192
"N_CCRL2",0.424770762539774,0.000299135931381909
"N_SNORA63",-0.319218191936075,0.0181801759895942
"N_LINC02555",0.589720424472208,5.48328469898047e-09
"N_TAGAP",0.486558010702786,1.02430739463698e-05
"N_SNORD15A",-0.38771963352188,0.00156587187256681
"N_ISG20",0.820499825089878,2.0002609687353e-23
"N_ATP6V1A",-0.300370361374808,0.03108183760373
"N_MYL12A",0.327322084572855,0.0142363694703706
"N_PRR5L",0.321387751503838,0.0170820948404241
"N_ZFP82",-0.288475287959266,0.0423357661832259
"N_SP100",0.874904448861409,2.7542858442924e-30
"N_MAT2A",-0.382293718238961,0.00196399725788266
"N_PDZD8",-0.33012992685886,0.0129560228306674
"N_IRF1",0.596231385933058,3.05077005394857e-09
"N_CXorf21",0.658785076487243,5.76630720056647e-12
"N_GIMAP6",0.502941807089778,3.67309037194768e-06
"N_PSMB9",0.681512142016993,4.00942473963037e-13
"N_DOK4",-0.334183106141527,0.0114347445378688
"N_FCGR2C",0.433818647343132,0.000192733579783117
"N_LINC01410",0.437692906588186,0.000158918860040933
"N_TTC39B",0.417467551257409,0.000425717493358198
"N_TMEM60",0.448949308999111,8.84812990974816e-05
"N_TRIM69",0.775000419019366,3.07090923946795e-19
"N_RFX5",0.448018380676814,9.30144600610913e-05
"N_SLFN12",0.692440811262261,1.01400580558396e-13
"N_RPS2P36",0.564929109793117,4.32766021181871e-08
"N_IMPDH1",-0.353528638554916,0.00595494105356885
"N_SNORA23",-0.358451273033059,0.00499670135650802
"N_EXTL3",-0.403277138457628,0.000815406933829084
"N_ZNF438",0.385456485467879,0.0017269758247471
"N_CNTNAP3B",-0.438332604118722,0.000153869404514344
"N_PSME1",0.519217500735162,1.25409922306587e-06
"N_CYBB",0.40885475396132,0.000635322874000431
"N_DTX3L",0.865999751589549,6.0724692341528e-29
"N_PRKCE",0.660756300242185,4.64565312515523e-12
"N_ERN1",-0.412986292833761,0.000520861182478632
"N_HNRNPLL",0.725696143952482,1.05898105842626e-15
"N_MYD88",0.337458921698504,0.0103192118114138
"N_SPECC1",0.470068173714912,2.739011133865e-05
"N_NCF1",0.289460019250667,0.0412893806399401
"N_SQOR",0.416635308191694,0.000441989924947431
"N_OSBPL5",0.286303444490544,0.044701733549549
"N_AC004687.1",0.424620228295564,0.000301103022885737
"N_ABTB2",0.301855913527443,0.0298298562603546
"N_C7orf50",0.484680110879308,1.14322550838173e-05
"N_CORIN",-0.380918427997803,0.00208548198480027
"N_PYURF",0.426944609307777,0.000269178726763975
"N_CNDP2",0.428481900173151,0.00025009478545112
"N_TMOD2",0.560626488154126,6.01980922909837e-08
"N_TRIM38",0.937628628547588,5.9264899230943e-44
"N_DYNLT1",0.445577672865189,0.000105341355271693
"N_BACH1",0.297572345377548,0.0334798237695882
"N_SERPINB10",0.292820631238386,0.0379705566892786
"N_YBX3",-0.628609390654219,1.42699603433649e-10
"N_CDC42EP3",0.303252641121931,0.0286607936668484
"N_ZNF737",-0.290634724693866,0.040127576537693
"N_IER5L",-0.388168263126868,0.00154032462548845
"N_RUBCN",0.766750670132433,1.37220402277034e-18
"N_CHL1",-0.283422438118735,0.0478261584436501
"N_TRANK1",0.537103711119745,3.55728216816477e-07
"N_TNIK",0.65949280988815,5.32955631056791e-12
"N_NPC2",0.490734520803614,7.95677200403007e-06
"N_CISH",0.463773928156672,3.91479407694282e-05
"N_RNF152",-0.283479048772178,0.0477900342241976
"N_OR52K2",0.585472625987257,7.94089991092562e-09
"N_TARS",0.28522937606302,0.0458596066473582
"N_AC018644.1",0.673763347619777,1.01912137378535e-12
"N_SNORA64",-0.372392540432316,0.00296678040720591
"N_GTPBP2",0.910706402565401,7.76972422446957e-37
"N_CACNA1E",0.364065754133954,0.00408453645448867
"N_SNORA6",-0.298197066774546,0.0329355857352545
"N_SLC26A8",0.342982855975471,0.00856370603377955
"N_RBM43",0.815062554396088,7.36032045153856e-23
"N_BAK1",0.697623573778642,5.21179921485496e-14
"N_LMO2",0.70200335401992,2.9168913083033e-14
"N_SMCO4",0.322261446935462,0.0166347537040333
"N_TBC1D8",0.313860028779019,0.0212150103917556
"N_TRIM6-TRIM34",0.350254974827236,0.00662592384251449
"N_AL161785.1",-0.343166623713119,0.00850929752143585
"N_HACD4",0.299839118483637,0.0313960782087537
"N_AC003080.1",0.454890671100313,6.41240430174171e-05
"N_GAA",-0.282142908336373,0.0493949140001213
"N_CMTM6",-0.286566115158255,0.0444125343625042
"N_CA2",0.380174777658278,0.00215069224284258
"N_SNORD15B",-0.308624704167667,0.0246255637430997
"N_MT1X",0.51895897745072,1.27490876682539e-06
"N_ATP2B4",-0.32985781967165,0.0130726376070387
"N_ABAT",-0.464043398611411,3.86495853542137e-05
"N_TYMP",0.516128620842895,1.54659177945186e-06
"N_GVINP1",0.535280536046495,4.05634353009362e-07
"N_IRF9",0.859012336343787,5.52080555411202e-28
"N_ABCG1",0.463807841590768,3.91336207226175e-05
"N_TAP2",0.843373621016182,5.60398850428964e-26
"N_LINC02422",0.357008212433081,0.00527188845508332
"N_SPATA13",0.403760948381634,0.000799197592130401
"N_OR51R1P",0.533972798559324,4.45618899698926e-07
"N_SRGAP2B",0.610142486838104,8.54365542737632e-10
"N_ITPR1",-0.360474964948109,0.00463669035449185
"N_SELENOI",0.488091166660191,9.34513688433488e-06
"N_NECTIN1",-0.453049217246922,7.06756578975558e-05
"N_PRKD2",0.464211929319949,3.83891989118198e-05
"N_PARP11",0.784060017303277,5.39322662012571e-20
"N_LYRM1",0.461305305324241,4.49849986841389e-05
"N_GMDS-AS1",0.310315114116708,0.0234285672583304
"N_GPD2",0.594853891273592,3.45425245987345e-09
"N_AC060766.7",0.616349882792143,4.70390479678413e-10
"N_AC022916.1",0.691982917773717,1.073288865559e-13
"N_LRRC70",-0.287075114861768,0.0439074067767392
"N_SCARNA6",-0.284904558204821,0.0462270149820048
"N_CST3",0.296564522375911,0.0343575009909915
"N_SAT2",0.351354854752738,0.00638149556220832
"N_PLEK",0.289484167878831,0.0412800663955246
"N_MYLIP",0.405866870067327,0.000727309394589681
"N_GPM6A",-0.310569054242452,0.0232616661673715
"N_LINC00487",0.742936643219485,7.57269346476618e-17
"N_F13A1",-0.302265390328362,0.029486528636834
"N_RNASEH2B",0.590033106096976,5.34429062024569e-09
"N_TICAM1",0.292518544259766,0.0383185309004261
"N_SLC27A3",0.7421780556509,8.53611298802261e-17
"N_PI4K2B",0.699401133790261,4.11405637386699e-14
"N_RNF19B",0.317810406845834,0.0189075627022516
"N_HLA-F",0.551568385643967,1.21300760406036e-07
"N_SRGAP2C",0.554812392076864,9.4683100011837e-08
"N_ZNF441",0.425454839301962,0.000290126363240133
"N_NCF1B",0.288760917606688,0.0420282540240475
"N_AL391280.1",0.365681106761898,0.00382621790108436
"N_NECAP1",0.326591165516735,0.0145378292883792
"N_ANXA2R",0.513897240221257,1.79932916645515e-06
"N_CPEB2",0.422726358284509,0.00032994262774458
"N_CAPG",0.307211002467437,0.0256946990127903
"N_RANGAP1",0.454397028799582,6.58862149718948e-05
"N_POLB",0.561878312073096,5.45773716644924e-08
"N_VPS37C",-0.327674672157254,0.014100582234897
"N_QSOX1",-0.396233678774942,0.00110788156741096
"N_ERF",-0.282667042104948,0.0487094847721314
"N_MAST4",-0.56087919760729,5.91014337180308e-08
"N_NADK",0.338006354362853,0.0101435210105903
"N_PXYLP1",-0.292952651125507,0.0378685098464834
"N_GNG5",0.376992711589232,0.002453880393452
"N_TMEM229B",0.353706589018147,0.00592193891182639
"N_ZNF33B",-0.305599706396092,0.0268939529837901
"N_HCP5",0.695106394493943,7.2488362637858e-14
"N_CIR1",0.5547709306531,9.47851496767534e-08
"N_TRIM56",0.51958168397364,1.22432643251019e-06
"N_SYNE2",-0.313385231456565,0.021467666072123
"N_CFAP58-AS1",0.548926792344061,1.47174919707179e-07
"N_SMCHD1",0.475206437718094,2.01653632067992e-05
"N_GTPBP1",0.376766830368657,0.0024736876219196
"N_LARP1",0.427391012920915,0.000263597763142021
"N_CREB3L2",0.554458024370762,9.67588639675369e-08
"N_XRN1",0.823405828735117,1.01485534571367e-23
"N_RICTOR",0.422173499595741,0.000337308479595151
"N_TTLL7",-0.283621285160236,0.0476721071098193
"N_HSPA7",0.491765494029468,7.47933952116337e-06
"N_ARFIP1",0.331589749822219,0.0124001360267617
"N_SNORA26",-0.330201082847576,0.0129307099566014
"N_GPR155",0.337277768547934,0.0103760708977408
"N_APOBEC3D",0.490842745641303,7.91522691883408e-06
"N_MTHFD2",0.454306844221309,6.61260367241837e-05
"N_PCTP",-0.332446192407409,0.0120806970396174
"N_MAP3K20",-0.342965648918534,0.00856370603377955
"N_LAPTM4A",0.295811963057401,0.0350160364530358
"N_TBC1D14",-0.373530836745597,0.0028284229154931
"N_RUBCNL",-0.386105736582107,0.00167730008125242
"N_ARHGAP17",0.309604943019662,0.0239077131806092
"N_NMRK1",0.496485391465432,5.55007891862412e-06
"N_UBE2S",0.548441908033606,1.52227965825428e-07
"N_SESTD1",0.588094483692648,6.31485223272718e-09
"N_RPGRIP1L",-0.292102760577322,0.0387020912553253
"N_ARHGEF3",0.316420511628095,0.0197218431821838
"N_ANKFY1",0.849674904810016,9.24006111841309e-27
"N_TRIM25",0.430135019528438,0.000230844111506356
"N_SLFN13",0.33515129030589,0.0110613433646176
"N_EFHC2",-0.439708855478505,0.000143665341044658
"N_AFF1",0.641854068172518,3.65553757758991e-11
"N_DRAM2",0.314274784790589,0.0209670276294758
"N_FUBP1",0.290032309757566,0.0407617070949522
"N_SYNE3",-0.321377276592186,0.0170820948404241
"N_UBA7",0.823137347456252,1.07843109466927e-23
"N_UNC93B1",0.84057480122286,1.20417235351291e-25
"N_SLC3A2",0.431613432728189,0.00021501488445704
"N_ZNF254",-0.338011159086083,0.0101435210105903
"N_ENO1",-0.520066554827335,1.18733731003736e-06
"N_ATP2A2",-0.296065965155057,0.0348471738324706
"N_SP110",0.84587533545761,2.78034121608719e-26
"N_CHD1",0.452788348416413,7.16361956611362e-05
"N_WHAMM",0.501818609937514,3.94832840040038e-06
"N_OIP5-AS1",-0.336507050951222,0.0106077665859263
"N_HMGN4",0.490511815632512,8.04381872305151e-06
"N_AC009506.2",0.315707894094261,0.020058602111496
"N_TMEM106B",-0.299701790916568,0.0315072064125642
"N_HSH2D",0.79765150627952,3.51501189336866e-21
"N_SRBD1",0.734056143376379,3.02046720322966e-16
"N_CLN6",-0.458583296301092,5.23279367824697e-05
"N_IFI30",0.563943527455331,4.66796511764842e-08
"N_SLC35B2",0.419342251437901,0.000388937019746649
"N_RBCK1",0.629355733259947,1.32466410362925e-10
"N_ZNF66",-0.286251223782147,0.0447271971800465
"N_C18orf25",0.723727317551567,1.41414812920237e-15
"N_PIM2",0.538108883180444,3.30318518911234e-07
"N_MICA",0.564913771072687,4.32766021181871e-08
"N_EMP3",0.456206037355043,5.97722107041169e-05
"N_GPR157",-0.382893415918793,0.001914604609132
"N_ATM",-0.289502972128235,0.0412782342266888
"N_ARAP2",0.466284796831042,3.41739686571593e-05
"N_KARS",0.537069144685149,3.5590325451413e-07
"N_ZCCHC6",0.320449232873817,0.0175428245444372
"N_PDE7B",-0.286180155379604,0.044757660471376
"N_HIST1H4H",0.306077676251356,0.0265088657570529
"N_SEMA3C",0.315832065681563,0.0200139332765094
"N_PIK3AP1",0.781288743982876,9.12726221091574e-20
"N_GPATCH11",-0.384239215301836,0.00181935651169321
"N_AC009948.1",0.424859841774442,0.000298149763038168
"N_MRPL52",-0.286797578170525,0.0442224699062122
"N_ANO5",-0.299929980751301,0.0313670999102079
"N_ALDOC",-0.406942622786869,0.000692882321290757
"N_TRPM2",-0.293770179423706,0.0371386325831193
"N_TMED8",-0.407606141897895,0.000672000956121724
"N_NCF1C",0.318311898685779,0.018639587522106
"N_CMTM3",0.312045817876923,0.0222584169326379
"N_VOPP1",-0.312774180364999,0.0218106912234725
"N_SCAMP1-AS1",0.709286456220956,1.09043225044837e-14
"N_TNFRSF9",-0.403340165508949,0.000813913830341834
"N_DCAF12",0.292968801908062,0.0378685098464834
"N_SYCP2",-0.308616849295821,0.0246255637430997
"N_JADE2",0.374200226550428,0.00275965282385345
"N_UQCR10",0.317837792107197,0.0189075627022516
"N_DSE",-0.504646824288273,3.2959354403556e-06
"N_LRP3",-0.336728324334326,0.0105418956825149
"N_AL031282.2",-0.384973606882705,0.00176225135020153
"N_BAIAP2-AS1",-0.300560619014792,0.0309484853397877
"N_MDK",0.544070324010066,2.11791131197466e-07
"N_IGF2BP3",0.568401889505546,3.26523464777567e-08
"N_AC107982.1",0.285425946085482,0.0457162378469412
"N_DNAJC3",-0.397647646827798,0.00104356313842537
"N_DNAJA1",0.31679897347916,0.0194605362998746
"N_ITPRIPL2",0.49492510388305,6.13655658732417e-06
"N_PCYOX1L",-0.330772817375058,0.0127058594536608
"N_TFG",0.337892155824801,0.0101775064400465
"N_ASPHD2",0.578025083125919,1.50811107754985e-08
"N_ZNF200",0.439198131354438,0.00014711936042393
"N_SNORA71A",-0.360938800445704,0.00455416078043182
"N_ZNF658B",-0.374050657740272,0.00277523819744052
